sku,ean,sku_manufacturer,brand,category,title,description,image_1,image_2,image_3,image_4,image_5,product_price_vat_inc,min_quantity,increment,quantity,use_grid,carrier_grid_1,shipping_time_carrier_grid_1,weight,length,width,height,DisplayWeight,volume
S7101837,3661276170353,S7101837,Autres,Bricolage,Preparatore per Biberon Babymoov Milky Now,"I bambini meritano il meglio, per questo ti presentiamo <b>Preparatore per Biberon Babymoov Milky Now</b>, ideale per coloro che cercano prodotti di qualità per i più piccoli! Scopri <b>Babymoov</b> e altre marche e brevetti ai migliori prezzi!<br><br><ul><li>Materiale: Acciaio inossidabile</li><li>Caratteristiche: Schermo tattile</li><li>Colore: <ul><li>Blu scuro</li><li>Bianco</li></ul></li><li>Tipo: Scaldabiberon</li></ul>",https://cdnbigbuy.com/images/3661276170353_S7101837_P0_WBG2.jpg,,,,,105.25,1,1,25,1,Generale,5#7,1.66,29.6,24.8,17.2,1.66,12626.18
S9188567,4210201409199,S9188567,Autres,Bricolage,Spazzolino da Denti Elettrico Braun,"<p>Migliora la tua <b>igiene orale</b> con prodotti di qualità ad un buon prezzo, come <b>Spazzolino da Denti Elettrico Braun</b>!</p><br><br><ul><li>Prodotto plug-in: Sì</li><li>Tipo di presa: Spina EU</li><li>Tipo: Sbiancante denti</li><li>Colore: Azzurro</li><li>Caratteristiche: <ul><li>Oscillazione</li><li>Batteria ricaricabile</li><li>3 modalità d'utilizzo</li><li>Batteria integrata</li><li>Uso quotidiano</li><li>Sensore di pressione</li></ul></li><li>Uso consigliato: Adulti</li></ul>",https://cdnbigbuy.com/images/4210201409199_S9188567_P00.jpg,https://cdnbigbuy.com/images/4210201409199_S9188567_P150.jpg,https://cdnbigbuy.com/images/4210201409199_S9188567_P90.jpg,https://cdnbigbuy.com/images/4210201409199_S9188567_P30.jpg,,175.55,1,1,19,1,Generale,5#7,0.68,24.0,9.5,17.0,0.68,3876.0
S7277398,8033288629887,S7277398,Autres,Bricolage,Perlina Donna Sector SAAL16,"Ti presentiamo <b>Perlina Donna Sector SAAL16</b> e un'ampia gamma di anelli, bracciali, orecchini, ciondoli, ecc. a buon prezzo. Scopri gli esclusivi ed eleganti pezzi di gioielli e bigiotteria per tutti i gusti e stili.<br><br><ul><li>Genere: Donna</li><li>Tipo: Perlina Donna</li><li>Materiale: Acciaio inossidabile</li></ul>",https://cdnbigbuy.com/images/8033288629887_S7277398_P01.jpg,https://cdnbigbuy.com/images/8033288629887_S7277398_P11.jpg,,,,37.45,1,1,1,1,Generale,5#7,0.1,15.0,10.0,10.0,0.1,1500.0
M0113774,3595471091017,M0113774,Autres,Bricolage,Profumo Donna Mercedes Benz 71091017 (1 Unità),"<p>Lasciati sorprendere con <strong>Profumo Donna Mercedes Benz 71091017 (1 Unità) 100% originale</strong> e aumenta la tua femminilit&agrave; con questo esclusivo<strong> profumo da donna</strong> con una fragranza unica e personale. Scopri i <strong>Mercedes Benz 100% originali</strong>!</p><br><br><p>Il <b>profumo Mercedes Benz The Move</b> è una fragranza di alta gamma pensata per donna, caratterizzata dalla confezione in formato <b>eau de toilette (EDT) da 100 ml</b>, ideale per un uso quotidiano o personale. Questa fragranza offre un’esperienza olfattiva equilibrata e versatile, adatta sia al pubblico maschile che femminile, rendendola un’opzione unisex nel mondo dei profumi, con note che donano freschezza e dinamismo. Essendo un <b>EDT</b>, presenta una concentrazione bilanciata che garantisce una durata adeguata sulla pelle senza risultare invasiva, perfetta per chi cerca un aroma sottile ma persistente in diverse occasioni. Il marchio <b>Mercedes Benz</b>, riconosciuto a livello mondiale per prestigio ed eccellenza, trasmette in questa fragranza il suo spirito innovativo e moderno, fondendo eleganza con un’anima urbana e attiva. Con un design pensato per esprimere movimento e vitalità, The Move riflette la versatilità e la sofisticazione che contraddistinguono il brand, diventando un complemento ideale per lo stile di vita contemporaneo. Questo profumo rappresenta chiaramente l’impegno di Mercedes Benz verso qualità ed esclusività in ogni prodotto lanciato sul mercato. Complessivamente, The Move di Mercedes Benz si presenta come una fragranza di riferimento per chi apprezza una presenza olfattiva distinta ed equilibrata nella vita di tutti i giorni.</p><br><br><ul><li>Genere: <ul><li>Uomo</li><li>Donna</li></ul></li><li>Capacità: 100 ml</li><li>Tipo: <ul><li>EDT (Eau de Toilette)</li><li>Lozione Viso</li></ul></li><li>Nome della fragranza: The Move</li><li>Tipo di fragranza: EDT</li><li>Funziona a batterie: No</li><li>Età consigliata: Adulti</li></ul><br><b",https://cdnbigbuy.com/images/3595471091017_I20.jpg,https://cdnbigbuy.com/images/3595471091017_I00.jpg,https://cdnbigbuy.com/images/3595471091017_I10.jpg,https://cdnbigbuy.com/images/3595471091017_R00.jpg,,57.25,1,1,8,1,Generale,5#7,0.34,8.87,6.96,12.09,0.34,746.38
S7919747,8423157635819,S7919747,Autres,Bricolage,Tenda Acudam Lisboa Porte Grigio Esterno PVC Alluminio 90 x 210 cm,"<p>Se vuoi dare un tocco d'originalità alla tua casa, con <b>Tenda Acudam Lisboa Porte Grigio Esterno PVC Alluminio 90 x 210 cm</b> potrai farlo.</p><br><br><ul><li>Colore: Grigio</li><li>Materiale: <ul><li>PVC</li><li>Alluminio</li></ul></li><li>Dimensioni appross.: 90 x 210 cm</li><li>Uso consigliato: <ul><li>Interno/Esterno</li><li>Esterno</li></ul></li><li>Tipo: <ul><li>Tenda per porta esterna</li><li>Tenda</li></ul></li><li>Adatto per: Porte</li><li>Larghezza: 90 cm</li><li>Alto: 210 cm</li></ul>",https://cdnbigbuy.com/images/8423157635819_S7919747_P01.jpg,,,,,49.27,1,1,25,1,Generale,5#7,5.0,30.0,90.0,30.0,5.0,81000.0
S4312228,8412688577545,S4312228,Autres,Bricolage,Zaino Scuola Kelme Iron Nero 32 x 42 x 15 cm,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Zaino Scuola Kelme Iron Nero 32 x 42 x 15 cm</b>!<br><br><ul><li>Tipo: <ul><li>Zaino Scuola</li><li>Per la scuola</li></ul></li><li>Colore: Nero</li><li>Caratteristiche: <ul><li>Imbottitura ergonomica</li><li>Manico superiore</li><li>Adattabile al trolley per lo zaino</li><li>Rinforzo per gli angoli</li></ul></li><li>Composizione: Poliestere 600D</li><li>Tipo di chiusura: Cerniera</li><li>Compartimenti: <ul><li>Tasca frontale con cerniera x 2</li><li>Tasca interna per organizzare</li><li>2 Compartimenti</li><li>Tasca laterale per bottiglia</li></ul></li><li>Dimensioni appross.: 32 x 42 x 15 cm</li></ul>",https://cdnbigbuy.com/images/8412688577545_S4312228_P20.jpg,https://cdnbigbuy.com/images/8412688577545_S4312228_P00.jpg,https://cdnbigbuy.com/images/8412688577545_S4312228_P10.jpg,,,29.17,1,1,50,1,Generale,5#7,0.84,3.0,32.0,42.0,0.84,4032.0
S0460383,8411796101963,S0460383,Autres,Bricolage,Padella BRA A121615 Acciaio Ø 30 cm Acciaio inossidabile,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Padella BRA A121615 Acciaio Ø 30 cm Acciaio inossidabile</b> al miglior prezzo.<br><br><ul><li>Colore: Acciaio</li><li>Caratteristiche: <ul><li>Si può lavare in lavastoviglie</li><li>Adatto per il forno</li></ul></li><li>Diametro: Ø 30 cm</li><li>Tipo: Padella</li><li>Materiale: Acciaio inossidabile</li><li>Forma: Rotondo</li><li>Non Include: Tappi</li></ul>",https://cdnbigbuy.com/images/8411796101963_S0460383_P00.jpg,,,,,29.68,1,1,16,1,Generale,5#7,1.12,31.83,25.98,14.47,1.12,11965.87
S72125156,0889214413222,S72125156,Autres,Bricolage,Occhiali da sole Donna Max Mara MM0061 6028F,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Occhiali da sole Donna Max Mara MM0061 6028F</b>!<br><br><ul><li>Tipo: Occhiali da sole Donna</li><li>Protezione: Proteggono al 100% dei raggi UV (UV400)</li><li>Genere: Donna</li></ul>",https://cdnbigbuy.com/images/0889214413222_S72125156_P00.jpg,https://cdnbigbuy.com/images/0889214413222_S72125156_P20.jpg,https://cdnbigbuy.com/images/0889214413222_S72125156_P10.jpg,,,128.68,1,1,25,1,Generale,5#7,0.3,10.0,9.99,10.0,0.3,999.0
S0382170,8056597851947,S0382170,Autres,Bricolage,Occhiali da sole Donna Armani AR8182-597853 Ø 52 mm,"Se ti piace sfoggiare le ultime novità in tema di <b>moda e accessori</b> e gli accessori sono fondamentali per la tua immagine, non lasciarti sfuggire <b>Occhiali da sole Donna Armani AR8182-597853 Ø 52 mm</b>! Vantati delle migliori marche di <b>occhiali da sole</b>.<br><br><ul><li>Tipo: Occhiali da sole Donna</li><li>Genere: Donna</li><li>Protezione: Proteggono al 100% dei raggi UV (UV400)</li><li>Materiale delle lenti: Policarbonato</li><li>Colore: Marrone</li><li>Materiale: Acetato</li><li>Colore delle lenti: Marrone</li><li>Include: Include confezione della marca</li><li>Ponte: 23 mm</li><li>Stanghette: 140 mm</li><li>Filtro solare: Categoria 3</li><li>Lenti: Ø 52 mm</li></ul>",https://cdnbigbuy.com/images/8056597851947_S0382170_P00.jpg,,,,,165.79,1,1,5,1,Generale,5#7,0.3,10.0,10.0,10.0,0.3,1000.0
S2453537,3417765819223,S2453537,Autres,Bricolage,"Giocattolo Musicale Vtech KidiSecrets 365 20,3 x 16,9 x 3,8 cm","Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Giocattolo Musicale Vtech KidiSecrets 365 20,3 x 16,9 x 3,8 cm</b>!<br><br><p>Il <b>KidiSecrets 365</b> di <b>Vtech</b> è un <b>giocattolo musicale</b> progettato appositamente per bambini a partire dai <b>5 anni</b>, che unisce divertimento e creatività in un formato compatto di <b>20,3 x 16,9 x 3,8 cm</b>. Questo diario interattivo consente ai più piccoli di registrare e ascoltare messaggi segreti, stimolando lo sviluppo delle capacità comunicative e l’immaginazione attraverso il gioco con suoni e audio personalizzati. Inoltre, è progettato per non richiedere montaggio, facilitandone l’uso immediato e autonomo. Il suo concetto innovativo e amichevole permette ai bambini di creare uno spazio privato di espressione e intrattenimento, rendendolo un’ottima scelta per promuovere autonomia e fiducia attraverso il gioco musicale. Questo prodotto fa parte della rinomata linea di giocattoli educativi di Vtech, nota per la qualità e l’approccio all’apprendimento ludico. Con un’interfaccia semplice e dimensioni adatte alle mani dei bambini, il <b>KidiSecrets 365</b> si presenta come un dispositivo divertente e didattico che combina musica, tecnologia e creatività in un unico prodotto.</p><br><br><ul><li>Tipo: Giocattolo Musicale</li><li>Materiale: Plastica</li><li>Manuale delle Istruzioni: ES</li><li>Lingua packaging: ES</li><li>Batterie incluse: Sì</li><li>Funziona a batterie: Sì</li><li>Richiede montaggio: No</li><li>Numero di batterie: 3</li><li>Età consigliata: + 5 Anni</li><li>Lingua: ES</li><li>Funzioni: Suono</li><li>Luci: No</li><li>Dimensioni appross.: 20,3 x 16,9 x 3,8 cm</li></ul>",https://cdnbigbuy.com/images/3417765819223_S2453537_P01.jpg,https://cdnbigbuy.com/images/3417765819223_S2453537_P11.jpg,https://cdnbigbuy.com/images/3417765819223_S2453537_P21.jpg,https://cdnbigbuy.com/images/3417765819223_S2453537_P31.jpg,,38.04,1,1,25,1,Generale,5#7,0.63,25.56,28.8,31.4,0.63,23114.42
S7917620,8430274155014,S7917620,Autres,Bricolage,Sistema di sicurezza Pastormatic 11000 Vicino,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Sistema di sicurezza Pastormatic 11000 Vicino</b>!<br><br><ul><li>Tipo: <ul><li>Elettrico</li><li>Vicino</li></ul></li><li>Voltaggio: <ul><li>230 V</li><li>6900 V</li><li>10200 V</li></ul></li><li>Non Include: Batteria</li><li>Potenza: 13 W</li><li>Animale: <ul><li>Pecora</li><li>Cinghiale</li><li>Cervo</li></ul></li></ul>",https://cdnbigbuy.com/images/8430274155014_S7917620_P0_WBG1.jpg,,,,,462.63,1,1,1,1,Generale,5#7,2.93,30.0,30.0,15.0,2.93,13500.0
M1202558,4007140120007,M1202558,Autres,Bricolage,Fresa per trapano RUKO C-WRC 12 mm Metallo duro (HM),"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Fresa per trapano RUKO C-WRC 12 mm Metallo duro (HM)</b> al miglior prezzo.<br><br><ul><li>Tipo: Fresa per trapano</li><li>Materiale: Metallo duro (HM)</li><li>Diametro: 12 mm</li><li>Dimensioni di taglio: 25 mm</li></ul>",https://cdnbigbuy.com/images/4007140120007_M1202558_P00.jpg,https://cdnbigbuy.com/images/4007140120007_M1202558_P10.jpg,,,,37.44,1,1,5,1,Generale,5#7,0.05,10.0,2.0,2.0,0.05,40.0
S9120185,5035048723692,S9120185,Autres,Bricolage,Trapano a Percussione Dewalt DCK2062M2T-QW 18 V 190 Nm,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Trapano a Percussione Dewalt DCK2062M2T-QW 18 V 190 Nm</b> al miglior prezzo.<br><br><ul><li>Prodotto plug-in: Sì</li><li>Tipo di presa: Spina EU</li><li>Tipo: Kit di attrezzi</li><li>Colore: Giallo</li><li>Caratteristiche: Aderenza morbida</li><li>Velocità: <ul><li>1650 rpm</li><li>2800 rpm</li></ul></li><li>Capacità della batteria: 4 Ah</li><li>Fonte di Alimentazione: Batteria</li><li>Include: <ul><li>Trapano</li><li>Chiave ad impatto</li><li>Caricabatterie</li><li>Custodia per il trasporto</li></ul></li><li>Coppia di serraggio: 190 Nm</li><li>Voltaggio: 18 V</li></ul>",https://cdnbigbuy.com/images/5035048723692_S9120185_P00.jpg,https://cdnbigbuy.com/images/5035048723692_S9120185_P110.jpg,https://cdnbigbuy.com/images/5035048723692_S9120185_P50.jpg,https://cdnbigbuy.com/images/5035048723692_S9120185_P180.jpg,,379.11,1,1,2,1,Generale,5#7,6.7,31.0,16.0,40.0,6.7,19840.0
M1202407,4007140156495,M1202407,Autres,Bricolage,"Punta per metallo RUKO DIN 338 10 mm 11,2 mm Elicoidale","Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Punta per metallo RUKO DIN 338 10 mm 11,2 mm Elicoidale</b> al miglior prezzo.<br><br><ul><li>Standard: DIN 338</li><li>Forma: Elicoidale</li><li>Tipo: Punta da trapano</li><li>Diametro: 10 mm</li><li>Dimensioni di taglio: 87 mm</li><li>Colore: Grigio</li><li>Dimensione: 11,2 mm</li><li>Caratteristiche: Auto-centrazione</li></ul>",https://cdnbigbuy.com/images/4007140156495_M1202407_P00.jpg,https://cdnbigbuy.com/images/4007140156495_M1202407_P10.jpg,,,,115.84,1,1,2,1,Generale,5#7,0.05,14.0,4.0,4.0,0.05,224.0
S7915829,8425998440966,S7915829,Autres,Bricolage,Portalampada Solera Porcellana Bianco 250 V,"Se sei un appassionato d'<b>informatica ed elettronica</b>, ti piace stare al passo con la più recente tecnologia senza lasciarti sfuggire nessun dettaglio, acquista <b>Portalampada Solera Porcellana Bianco 250 V</b> al miglior prezzo.<br><br><ul><li>Tipo di presa: Spina EU</li><li>Prodotto plug-in: Sì</li><li>Tipo: Portalampada</li><li>Colore: <ul><li>Bianco</li><li>Multicolore</li></ul></li><li>Materiale: Porcellana</li><li>Tappo: E40</li><li>Tensione: 250 V</li><li>Fonte di Alimentazione: Cavo elettrico</li><li>Prodotto fragile: Sì</li></ul>",https://cdnbigbuy.com/images/8425998440966_00_WBG1.jpg,,,,,15.69,1,1,50,1,Generale,5#7,0.01,10.0,10.0,6.0,0.01,600.0
S7211635,8431283478705,S7211635,Autres,Bricolage,Orologio Donna Mark Maddox MM7012-95 (Ø 33 mm),"Se ti piace seguire le ultime tendenze per quanto riguarda moda e accessori, compra <b>Orologio Donna Mark Maddox MM7012-95 (Ø 33 mm)</b> al miglior prezzo.<br><br><ul><li>Genere: Donna</li><li>Anelli extra: No</li><li>Tipo di orologio: Orologio da polso</li><li>Impermeabilità: 30 ATM</li><li>Diametro della cassa dell'orologio: Ø 33 mm</li></ul>",https://cdnbigbuy.com/images/8431283478705_S7211635_P01.jpg,https://cdnbigbuy.com/images/8431283478705_S7211635_P11.jpg,https://cdnbigbuy.com/images/11636_mandatory-watch1.jpg,,,79.86,1,1,5,1,Generale,5#7,0.4,39.0,19.0,10.0,0.4,7410.0
S0383145,0716736755830,S0383145,Autres,Bricolage,Occhiali da sole Donna Dsquared2 D2-0072-S-807 ø 59 mm,"Se ti piace sfoggiare le ultime novità in tema di <b>moda e accessori</b> e gli accessori sono fondamentali per la tua immagine, non lasciarti sfuggire <b>Occhiali da sole Donna Dsquared2 D2-0072-S-807 ø 59 mm</b>! Vantati delle migliori marche di <b>occhiali da sole</b>.<br><br><ul><li>Tipo: Occhiali da sole Donna</li><li>Genere: Donna</li><li>Protezione: Proteggono al 100% dei raggi UV (UV400)</li><li>Materiale delle lenti: Policarbonato</li><li>Colore: Nero</li><li>Materiale: Plastica</li><li>Tipo di lente: Degradate</li><li>Colore delle lenti: Grigio</li><li>Include: Include confezione della marca</li><li>Ponte: 19 mm</li><li>Stanghette: 135 mm</li><li>Lenti: ø 59 mm</li></ul>",https://cdnbigbuy.com/images/0716736755830_S0383145_P00.jpg,,,,,90.13,1,1,10,1,Generale,5#7,0.3,10.0,10.0,10.0,0.3,1000.0
S71007329,4003482238417,S71007329,Autres,Bricolage,Lucchetto con chiave Burg-Wachter PCC 60 SB Zinco,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Lucchetto con chiave Burg-Wachter PCC 60 SB Zinco</b> al miglior prezzo.<br><br><ul><li>Materiale: Zinco</li><li>Tipo di chiusura: Combinazione</li><li>Colore: Argentato</li></ul>",https://cdnbigbuy.com/images/4003482238417_S71007329_P00.jpg,,,,,27.41,1,1,10,1,Generale,5#7,0.04,17.2,7.2,1.7,0.04,210.53
S7754331,0037332186195,S7754331,Autres,Bricolage,Adattatore DisplayPort con HDMI Eaton 90 cm Nero,"Se sei un appassionato d'<b>informatica ed elettronica</b>, ti piace stare al passo con la più recente tecnologia senza lasciarti sfuggire nessun dettaglio, acquista <b>Adattatore DisplayPort con HDMI Eaton 90 cm Nero</b> al miglior prezzo.<br><br><ul><li>Lunghezza del cavo: 90 cm</li><li>Connessioni: <ul><li>DisplayPort</li><li>HDMI</li><li>Maschio</li><li>HDCP</li></ul></li><li>Colore: <ul><li>Nero</li><li>Multicolore</li></ul></li><li>Tipo: <ul><li>Maschio</li><li>Maschio/Maschio</li></ul></li><li>Risoluzione: Full HD</li><li>Peso circa: 68 g</li></ul>",https://cdnbigbuy.com/images/0037332186195_S7754331_P00.jpg,https://cdnbigbuy.com/images/0037332186195_S7754331_P10.jpg,,,,30.66,1,1,2,1,Generale,5#7,0.09,18.59,15.18,5.88,0.09,1659.31
S8438358,8715946541013,S8438358,Autres,Bricolage,Ricarica inchiostro Epson Nº 664 Nero,"Se sei un appassionato d'<b>informatica ed elettronica</b>, ti piace stare al passo con la più recente tecnologia senza lasciarti sfuggire nessun dettaglio, acquista <b>Ricarica inchiostro Epson Nº 664 Nero</b> al miglior prezzo.<br><br><ul><li>Tipo: <ul><li>Originale</li><li>Ricarica inchiostro</li></ul></li><li>Colore: Nero</li><li>Compatibile: <ul><li>ECOTANK L380</li><li>ECOTANK L495</li><li>ECOTANK ET-2600</li><li>ECOTANK ET-2650</li><li>ECOTANK L606</li><li>ECOTANK L475</li><li>ECOTANK L1455</li><li>ECOTANK L656</li><li>ECOTANK ET-14000</li><li>ECOTANK ET-2500</li><li>ECOTANK ET-2550</li><li>ECOTANK ET-4500</li><li>ECOTANK ET-4550</li><li>ECOTANK L355</li><li>ECOTANK L365</li><li>ECOTANK L375</li><li>ECOTANK L555</li><li>ECOTANK L575</li><li>ECOTANK L655</li><li>ECOTANK L805</li><li>L 555 ECOTANK</li></ul></li><li>Capacità: 70 ml</li></ul>",https://cdnbigbuy.com/images/8715946541013_s8438358_p0_icon0.jpg,https://cdnbigbuy.com/images/8715946541013_S8438358_P00.jpg,,,,377.06,1,1,1,1,Generale,5#7,0.11,14.06,15.38,11.28,0.11,2439.22
S0332851,8055341169499,S0332851,Autres,Bricolage,Occhiali da sole Uomo Italia Independent 0500-027-000 Ø 55 mm,"Se ti piace sfoggiare le ultime novità in tema di <b>moda e accessori</b> e gli accessori sono fondamentali per la tua immagine, non lasciarti sfuggire <b>Occhiali da sole Uomo Italia Independent 0500-027-000 Ø 55 mm</b>! Vantati delle migliori marche di <b>occhiali da sole</b>.<br><br><ul><li>Genere: Uomo</li><li>Materiale: <ul><li>Metallo</li><li>Policarbonato</li></ul></li><li>Protezione solare: Categoria 3</li><li>Stanghette: 145 mm</li><li>Ponte: 20 mm</li><li>Tipo: Occhiali da sole Uomo</li><li>Include: Include confezione della marca</li><li>Lenti: Ø 55 mm</li><li>Protezione: Proteggono al 100% dei raggi UV (UV400)</li><li>Materiale delle lenti: <ul><li>Policarbonato</li><li>Minerale</li></ul></li><li>Colore: Azzurro</li><li>Filtro solare: Categoria 3</li></ul>",https://cdnbigbuy.com/images/8055341169499_0_P12.jpg,https://cdnbigbuy.com/images/8055341169499_1_P02.jpg,,,,33.59,1,1,50,1,Generale,5#7,0.3,10.0,10.0,10.0,0.3,1000.0
S4310865,8435652234626,S4310865,Autres,Bricolage,Zaino Scuola Nait Nait Flowers Bordeaux 32 x 42 x 15 cm,Torna in ufficio senza dimenticarti di nulla! Compra <b>Zaino Scuola Nait Nait Flowers Bordeaux 32 x 42 x 15 cm</b> e sarai l'invidia dei tuoi colleghi!<br><br><ul><li>Tipo: <ul><li>Zaino Scuola</li><li>Moda</li><li>Per la scuola</li></ul></li><li>Colore: Bordeaux</li><li>Caratteristiche: <ul><li>Resistente all'acqua</li><li>Imbottitura ergonomica</li><li>Manico superiore</li><li>Adattabile al trolley per lo zaino</li><li>Rinforzo per gli angoli</li></ul></li><li>Composizione: Poliestere 300D</li><li>Tipo di chiusura: Cerniera</li><li>Compartimenti: <ul><li>Tasca frontale con cerniera x 2</li><li>Tasca interna per organizzare</li><li>2 Compartimenti</li><li>Tasca laterale per bottiglia</li></ul></li><li>Dimensioni appross.: 32 x 42 x 15 cm</li></ul>,https://cdnbigbuy.com/images/8435652234626_S4310865_P10.jpg,https://cdnbigbuy.com/images/8435652234626_S4310865_P00.jpg,https://cdnbigbuy.com/images/8435652234626_S4310865_P20.jpg,,,29.17,1,1,50,1,Generale,5#7,0.84,3.0,32.0,42.0,0.84,4032.0
